idx	1_push	1_incl	1_pop	1/2_push 1/2_incl 1/2_pop max_push max_incl max_pop 
125	0.56707	0.25	0.31084	0.06165	0.03829	0.05667	0.06375	0.03881	0.05542	
126	0.58086	0.24749	0.32251	0.06124	0.03581	0.05543	0.0629	0.03716	0.05958	
127	0.58043	0.2596	0.32206	0.06503	0.03675	0.05624	0.06206	0.04078	0.05706	
128	0.58249	0.2654	0.32249	0.06457	0.03663	0.05876	0.05956	0.0379	0.05914	
129	0.59127	0.33081	0.33459	0.06374	0.04661	0.055	0.06376	0.03997	0.05836	
130	0.59196	0.25958	0.32915	0.06291	0.03585	0.05583	0.0604	0.0383	0.05834	
131	0.59954	0.2554	0.32538	0.05917	0.03666	0.05371	0.06502	0.04552	0.05791	
132	0.59833	0.25752	0.32957	0.05918	0.0362	0.05581	0.06206	0.03585	0.05668	
133	0.60869	0.26041	0.33294	0.05918	0.03625	0.05918	0.05545	0.03706	0.05627	
134	0.60707	0.25917	0.32958	0.06292	0.03954	0.05749	0.07085	0.05577	0.06126	
135	0.63043	0.27628	0.33419	0.06	0.03628	0.05417	0.06122	0.03831	0.05586	
136	0.63626	0.27417	0.34371	0.06336	0.03836	0.05626	0.06126	0.04464	0.05628	
137	0.63667	0.2729	0.35167	0.06578	0.0513	0.06418	0.06293	0.03965	0.05707	
138	0.62588	0.27123	0.33916	0.05922	0.03668	0.05667	0.06084	0.03798	0.05792	
139	0.62082	0.2675	0.34628	0.06337	0.03584	0.05791	0.06123	0.03968	0.05666	
140	0.64585	0.27872	0.36166	0.07336	0.05508	0.07124	0.06334	0.03962	0.07043	
141	0.6446	0.28664	0.34458	0.05917	0.03709	0.05497	0.06207	0.03581	0.05543	
142	0.65339	0.27873	0.3671	0.06751	0.05458	0.06	0.06586	0.05216	0.06544	
143	0.7517	0.28291	0.67253	0.06624	0.04511	0.06041	0.06293	0.03877	0.05543	
144	0.65001	0.28037	0.35211	0.06376	0.03584	0.05877	0.06044	0.03829	0.05875	
145	0.65204	0.27996	0.35124	0.06247	0.03882	0.05541	0.06045	0.03797	0.05957	
146	0.64793	0.28417	0.35499	0.05792	0.03835	0.05667	0.06121	0.03831	0.06122	
147	0.65925	0.28575	0.35831	0.06209	0.03926	0.05626	0.06121	0.04288	0.05624	
148	0.66798	0.28585	0.36208	0.06332	0.0413	0.05748	0.05834	0.03887	0.05707	
149	0.665	0.28744	0.36625	0.06125	0.03916	0.05622	0.06087	0.03544	0.05586	
150	0.67543	0.28841	0.36414	0.06167	0.04345	0.05792	0.06291	0.04117	0.05959	
151	0.67705	0.29129	0.36587	0.06333	0.03578	0.05749	0.06205	0.03758	0.06045	
152	0.67512	0.29165	0.37082	0.06585	0.04036	0.05961	0.06121	0.04548	0.0546	
153	0.68297	0.2971	0.37122	0.06293	0.03866	0.05583	0.06504	0.03833	0.0571	
154	0.69375	0.30713	0.37209	0.06043	0.0371	0.05669	0.05957	0.03713	0.05585	
155	0.69219	0.30788	0.37919	0.05877	0.03964	0.05624	0.05956	0.03504	0.05956	
156	0.71789	0.3063	0.38169	0.06127	0.03589	0.0571	0.0621	0.05157	0.055	
157	0.70832	0.31621	0.38835	0.0646	0.11714	0.0696	0.06335	0.03953	0.0592	
158	0.70666	0.37841	0.40294	0.0692	0.04219	0.05414	0.06166	0.03787	0.06416	
159	0.69713	0.30497	0.38665	0.06376	0.03619	0.05667	0.05711	0.03757	0.05959	
160	0.7196	0.31048	0.38919	0.06334	0.0424	0.05919	0.06254	0.04593	0.05709	
161	0.71295	0.31002	0.38792	0.06546	0.0407	0.05747	0.06669	0.04216	0.05794	
162	0.7012	0.30835	0.39378	0.06248	0.03667	0.05961	0.05794	0.04594	0.05665	
163	0.71127	0.315	0.3871	0.06417	0.04754	0.05581	0.06208	0.03877	0.0571	
164	1.1608	0.87378	1.29752	0.06584	0.06358	0.07789	0.0667	0.04905	0.06211	
165	0.72416	0.31664	0.39666	0.06624	0.03907	0.05545	0.06086	0.03789	0.05712	
166	0.73419	0.31957	0.39872	0.0625	0.03635	0.05709	0.06082	0.03795	0.05876	
167	0.73918	0.31998	0.3983	0.06083	0.03834	0.05625	0.06331	0.0371	0.05542	
168	0.74332	0.32207	0.40207	0.06584	0.03748	0.05538	0.06541	0.03916	0.05835	
169	0.73833	0.32166	0.40415	0.06166	0.03706	0.05709	0.06251	0.0383	0.05748	
170	0.74665	0.32294	0.40955	0.06459	0.03414	0.05666	0.05917	0.03503	0.05916	
171	0.73871	0.32795	0.41	0.06248	0.03711	0.05789	0.06589	0.03462	0.05372	
172	0.74872	0.32752	0.40912	0.0625	0.03707	0.05584	0.06249	0.03628	0.05748	
173	0.75378	0.33038	0.4108	0.06213	0.04126	0.05709	0.06669	0.03922	0.05332	
174	0.7546	0.33332	0.41339	0.06664	0.04381	0.05626	0.06003	0.03894	0.05624	
175	0.76125	0.3354	0.41802	0.065	0.03917	0.05624	0.06169	0.03878	0.0558	
176	0.76497	0.33628	0.41783	0.05793	0.03623	0.05875	0.06335	0.04955	0.05998	
177	0.77082	0.33579	0.42133	0.06164	0.03917	0.05794	0.0604	0.04056	0.05583	
178	0.78542	0.34044	0.42119	0.0604	0.0384	0.05289	0.0654	0.04395	0.06044	
179	0.775	0.34249	0.42542	0.06084	0.03916	0.05919	0.0604	0.03842	0.05875	
180	0.78248	0.3404	0.4246	0.06084	0.03744	0.05666	0.06045	0.04087	0.05747	
181	0.79084	0.34248	0.42791	0.06166	0.03749	0.05873	0.05709	0.05998	0.05832	
182	0.78747	0.34709	0.44125	0.06292	0.0382	0.06083	0.06335	0.03675	0.05876	
183	0.80747	0.34958	0.42957	0.06293	0.03918	0.05662	0.06169	0.03589	0.05749	
184	0.80331	0.34959	0.43205	0.06043	0.03631	0.05502	0.06042	0.03665	0.055	
185	0.80004	0.35082	0.43836	0.06624	0.03795	0.05664	0.05917	0.0391	0.05832	
186	0.90287	0.37043	0.49871	0.06456	0.03879	0.05792	0.05962	0.0337	0.05708	
187	0.81086	0.48542	0.43915	0.06208	0.04205	0.05751	0.06038	0.0401	0.05711	
188	0.82669	0.35956	0.44332	0.06581	0.03658	0.05623	0.06124	0.03783	0.0567	
189	0.81751	0.35339	0.44498	0.06167	0.03836	0.05708	0.05915	0.04092	0.05706	
190	0.83332	0.35591	0.45046	0.06419	0.03701	0.05918	0.05874	0.03664	0.05999	
191	0.82835	0.35955	0.44707	0.06085	0.03582	0.05795	0.06247	0.03587	0.05543	
192	0.82875	0.35673	0.44923	0.06456	0.03709	0.05832	0.06415	0.03869	0.05789	
193	0.84249	0.37121	0.45134	0.06166	0.03759	0.05751	0.06414	0.03668	0.05748	
194	0.83504	0.36581	0.45388	0.06373	0.0367	0.05751	0.05914	0.03865	0.05876	
195	0.84165	0.3621	0.46038	0.06291	0.03777	0.05709	0.06205	0.0477	0.05336	
196	0.84545	0.3642	0.46529	0.06249	0.03971	0.05751	0.06544	0.04428	0.05788	
197	0.85045	0.36913	0.45914	0.06628	0.04426	0.05583	0.065	0.03868	0.05917	
198	0.84961	0.37001	0.46285	0.06	0.03869	0.05583	0.06209	0.04432	0.06002	
199	0.85744	0.37461	0.46288	0.06415	0.0379	0.05707	0.06749	0.0388	0.0571	
200	0.85705	0.3796	0.47294	0.06209	0.04011	0.05709	0.06124	0.0371	0.06333	
201	0.86246	0.37583	0.46543	0.06334	0.03793	0.05875	0.05957	0.03922	0.05959	
202	0.86161	0.5117	0.47124	0.05959	0.03504	0.05876	0.05877	0.03707	0.05626	
203	1.00334	0.38792	0.47294	0.06127	0.03839	0.05875	0.06083	0.0392	0.05791	
204	0.88043	0.38458	0.4733	0.06458	0.03791	0.05583	0.05709	0.03794	0.05751	
205	0.88292	0.37707	0.47747	0.06373	0.03757	0.05544	0.06292	0.0396	0.05712	
206	0.87672	0.38171	0.47587	0.06082	0.03877	0.05752	0.05922	0.04522	0.05625	
207	0.88998	0.38623	0.47961	0.06251	0.03537	0.05749	0.06286	0.03791	0.05506	
208	0.8879	0.38624	0.48503	0.06168	0.03584	0.05913	0.06539	0.03796	0.0571	
209	0.9	0.38792	0.48875	0.06459	0.03621	0.06042	0.06124	0.03465	0.05833	
210	0.90741	0.39373	0.48586	0.07252	0.04828	0.0596	0.06791	0.03872	0.05916	
211	0.90245	0.39915	0.48959	0.06418	0.0375	0.05749	0.06582	0.03865	0.05878	
212	0.91302	0.40129	0.49289	0.06248	0.03701	0.05623	0.06457	0.04	0.05793	
213	0.92297	0.39995	0.49877	0.06793	0.03832	0.0554	0.06543	0.04566	0.05669	
214	0.92083	0.40378	0.49459	0.06167	0.04375	0.05749	0.06252	0.03877	0.05542	
215	0.92539	0.3996	0.49753	0.06085	0.03629	0.05582	0.05957	0.04575	0.05626	
216	0.93337	0.40375	0.4996	0.06502	0.03789	0.05792	0.06042	0.03583	0.05251	
217	0.93015	0.40461	0.50044	0.06165	0.04	0.05417	0.06379	0.03709	0.0546	
218	0.93791	0.40553	0.50125	0.06164	0.03796	0.05628	0.05958	0.04046	0.06039	
219	0.93913	0.40869	0.5025	0.05874	0.03536	0.05543	0.05958	0.04538	0.05709	
220	0.94544	0.40999	0.50332	0.06208	0.03752	0.05749	0.0617	0.03583	0.05502	
221	0.94418	0.41949	0.50876	0.06334	0.03673	0.05794	0.06169	0.04579	0.05455	
222	1.1329	0.4201	0.50957	0.06166	0.03875	0.05622	0.06122	0.03617	0.05665	
223	0.95082	0.41872	0.51707	0.06124	0.03885	0.05626	0.05999	0.0366	0.05917	
224	1.01705	0.42576	0.51959	0.06707	0.03575	0.06002	0.06581	0.03751	0.05664	
225	0.97712	0.42126	0.51833	0.06916	0.16998	0.05876	0.05957	0.03837	0.05918	
226	0.96709	0.41909	0.52045	0.06374	0.03798	0.05959	0.06043	0.03867	0.05626	
227	0.97633	0.42206	0.51919	0.05874	0.0371	0.05417	0.06126	0.03744	0.05625	
228	0.97248	0.42492	0.52206	0.06291	0.038	0.05792	0.06166	0.03791	0.05668	
229	0.98625	0.42632	0.52792	0.06624	0.03931	0.05916	0.06124	0.0379	0.05711	
230	0.99794	0.42488	0.52872	0.06541	0.0432	0.05664	0.06163	0.03628	0.05874	
231	0.9971	0.43667	0.52916	0.06123	0.03824	0.05751	0.06003	0.03461	0.0596	
232	0.99371	0.42874	0.53289	0.06083	0.03995	0.05375	0.06377	0.03336	0.0575	
233	0.98875	0.43208	0.5329	0.06418	0.03704	0.05582	0.0604	0.0374	0.05499	
234	0.9954	0.43125	0.54173	0.06621	0.03543	0.05709	0.05959	0.03754	0.0554	
235	1.01084	0.43377	0.72042	0.12793	0.09876	0.09957	0.06501	0.04971	0.06125	
236	1.00583	0.43878	0.54096	0.06126	0.03707	0.0575	0.05747	0.03884	0.05624	
237	1.03164	0.43959	0.54125	0.06459	0.0367	0.0575	0.06248	0.03752	0.05835	
238	0.99916	0.43874	0.5437	0.06831	0.03665	0.05792	0.06379	0.03708	0.05792	
239	1.02329	0.44001	0.54476	0.06164	0.03794	0.05373	0.06583	0.03825	0.05707	
240	1.02667	0.43833	0.54499	0.06002	0.03739	0.05622	0.06166	0.03838	0.05957	
241	1.02955	0.44877	0.55782	0.06415	0.03626	0.05748	0.06	0.03837	0.05833	
242	1.05335	0.4471	0.55216	0.06125	0.03667	0.05794	0.0612	0.03746	0.05496	
243	1.04254	0.4471	0.55754	0.0633	0.03505	0.05622	0.05667	0.03792	0.05752	
244	1.03836	0.44958	0.55921	0.06	0.03919	0.05334	0.05748	0.03715	0.05204	
245	1.03424	0.44206	0.55624	0.06003	0.04466	0.05748	0.06216	0.04202	0.05666	
246	1.04619	0.45746	0.55911	0.06415	0.03761	0.05544	0.06461	0.0371	0.05501	
247	1.04582	0.45835	0.56959	0.06416	0.03792	0.05708	0.06334	0.04588	0.05833	
248	1.05714	0.45713	0.56625	0.05873	0.03828	0.05626	0.05957	0.04815	0.05752	
249	1.06582	0.46252	0.56917	0.05957	0.03668	0.05749	0.06796	0.03918	0.05919	
250	1.0679	0.46664	0.57169	0.05918	0.0406	0.05669	0.06335	0.03757	0.05416	
251	1.06421	0.45546	0.57043	0.06291	0.03837	0.05626	0.05873	0.04321	0.05791	
252	1.05666	0.45835	0.57249	0.06332	0.03712	0.05543	0.06209	0.03618	0.05583	
253	1.07843	0.46002	0.5754	0.06041	0.03883	0.05751	0.05876	0.03581	0.05795	
254	1.07631	0.47084	0.57786	0.06251	0.03881	0.05585	0.06334	0.03755	0.05879	
255	1.08034	0.47041	0.5833	0.05838	0.03832	0.05668	0.06334	0.03792	0.05625	
256	1.12042	0.4779	0.58554	0.05999	0.03869	0.05789	0.07453	0.05415	0.06957	
257	1.11796	0.48541	0.59305	0.06374	0.03797	0.05461	0.06335	0.03753	0.05463	
258	1.10916	0.48375	0.59126	0.06126	0.03736	0.06041	0.06166	0.03707	0.05917	
259	1.11501	0.47715	0.59288	0.06834	0.03669	0.05752	0.06125	0.0412	0.05628	
260	1.10369	0.48158	0.59329	0.06085	0.03708	0.05792	0.065	0.03709	0.05626	
261	1.11671	0.48334	0.59575	0.06416	0.03745	0.05583	0.06208	0.03813	0.05877	
262	1.21167	0.49253	0.60958	0.0675	0.03789	0.05794	0.13872	0.05098	0.06332	
263	1.11455	0.48497	0.59586	0.06041	0.03797	0.05709	0.06003	0.03745	0.05752	
264	1.11166	0.72753	0.60331	0.06333	0.03835	0.05415	0.06333	0.04044	0.05753	
265	1.1204	0.4812	0.60164	0.06166	0.0425	0.05916	0.06334	0.0384	0.06039	
266	1.30593	0.4867	0.60083	0.05916	0.0392	0.05294	0.06252	0.03456	0.05917	
267	1.1362	0.48172	0.60081	0.06414	0.04033	0.05668	0.06375	0.05016	0.05955	
268	1.12203	0.48748	0.60582	0.06251	0.03576	0.05665	0.06127	0.04444	0.05874	
269	1.12875	0.49913	0.60916	0.06165	0.0388	0.05252	0.06335	0.0384	0.0575	
270	1.13341	0.4954	0.60668	0.05957	0.04095	0.05335	0.06247	0.03761	0.055	
271	1.13666	0.4996	0.62206	0.05581	0.04301	0.05836	0.05832	0.03792	0.05916	
272	1.14372	0.50711	0.61253	0.06167	0.03877	0.05584	0.06627	0.03917	0.05749	
273	1.13669	0.4933	0.61666	0.06126	0.03782	0.0575	0.06002	0.03709	0.0579	
274	1.15963	0.49835	0.61288	0.06208	0.04449	0.055	0.06332	0.04683	0.05455	
275	1.16001	0.49874	0.62208	0.06208	0.03665	0.05375	0.06248	0.03793	0.0546	
276	1.16749	0.50624	0.62501	0.06544	0.03709	0.05501	0.06123	0.0392	0.05792	
277	1.17037	0.49793	0.62501	0.06168	0.04137	0.05833	0.06086	0.04461	0.05792	
278	1.15795	0.50459	0.62417	0.06289	0.03535	0.05293	0.06163	0.04247	0.06085	
279	1.17584	0.52169	0.63125	0.06172	0.04087	0.0596	0.06041	0.03884	0.06167	
280	1.16873	0.51291	0.63043	0.06417	0.04254	0.05666	0.06582	0.04297	0.05789	
281	1.17624	0.50878	0.63295	0.06167	0.03966	0.05664	0.06167	0.03857	0.05832	
282	1.18084	0.50745	0.63502	0.06125	0.03673	0.05584	0.05872	0.03747	0.05873	
283	1.18161	0.51414	0.63877	0.06209	0.03625	0.05834	0.0621	0.03591	0.05709	
284	1.18499	0.52335	0.63956	0.05958	0.04145	0.05708	0.06209	0.03962	0.05584	
285	1.20831	0.52212	0.63961	0.06457	0.04164	0.05873	0.06003	0.04491	0.05458	
286	1.17994	0.52707	0.64451	0.06333	0.03913	0.05666	0.06121	0.04622	0.05917	
287	1.21082	0.53296	0.64914	0.06377	0.03666	0.05709	0.06582	0.03841	0.05753	
288	1.20209	0.52124	0.64621	0.06086	0.0362	0.0579	0.06167	0.0363	0.05541	
289	1.21918	0.52247	0.6467	0.05836	0.03591	0.05707	0.06335	0.03829	0.06042	
